"weekly_correlation","solution_diff","solved_ifr","it","initial_r0","incubation_period","distancing_effect","prop_susceptible","initial_shutdown","missing_death_rate"
0.937686882212407,165.444444444445,0.0209095234847838,4393,2.5,5.5,0.7,0.6,2020-03-07,0.55
0.873955063043672,165.444444444445,0.0235550193030297,4762,2.25,5,0.6,0.5,2020-03-09,0.55
0.606939060049244,165.444444444445,0.00196647500290039,4154,2.75,4,0.6,0.4,2020-03-07,0.55
0.84000018306428,165.454545454544,0.00326233122069305,2544,2.75,5.5,0.5,0.3,2020-03-09,0.45
0.622960127265603,165.555555555555,0.00242257055079054,4535,3,4.5,0.5,0.3,2020-03-09,0.55
0.872000351577696,165.923076923078,0.00164698189029452,639,2.75,5,0.5,0.4,2020-03-09,0.35
0.854769204509331,166,0.0227990942831139,3842,2.25,5.5,0.5,0.6,2020-03-09,0.5
0.857056304931853,166.333333333328,0.00257330311338598,1963,2.5,5,0.6,0.7,2020-03-09,0.4
0.846154842361985,166.333333333328,0.00368938276919371,1600,3,6,0.7,0.3,2020-03-09,0.4
0.91807432262027,166.444444444445,0.00926554875069871,4174,2.75,6,0.6,0.4,2020-03-07,0.55
0.862777384504347,166.444444444445,0.00155180381884368,4870,3,5.5,0.6,0.6,2020-03-09,0.55
0.833787400280026,166.444444444445,0.00246233218669481,4702,2.25,4,0.4,0.5,2020-03-09,0.55
0.769131451991986,166.454545454544,0.00469203480466799,2812,2.25,5,0.4,0.6,2020-03-09,0.45
0.886486537952175,166.545454545456,0.00115044316730485,2428,2.5,4,0.5,0.7,2020-03-07,0.45
0.881575966863364,166.555555555555,0.00117765716428778,4409,2.75,4.5,0.4,0.7,2020-03-07,0.55
0.8592076478499,166.555555555555,0.00388327886208211,4669,2.75,5.5,0.6,0.4,2020-03-09,0.55
0.904486158869481,166.666666666672,0.00222803864459148,1800,3,6,0.7,0.5,2020-03-09,0.4
0.728262714612148,166.923076923078,0.0131899687275925,617,2.25,5.5,0.4,0.4,2020-03-09,0.35
0.427119171913886,166.923076923078,0.00163227288404909,555,3,4,0.6,0.3,2020-03-09,0.35
0.794626318774387,167,0.0131189830849985,3012,2.25,5,0.4,0.3,2020-03-07,0.5
0.852841240671548,167.454545454544,0.0049129521891489,2663,2.5,5,0.6,0.4,2020-03-09,0.45
0.407687860469918,167.555555555555,0.00143629024253631,4255,3,4,0.6,0.5,2020-03-07,0.55
0.919906050384576,167.666666666672,0.00218926157404563,1469,2.75,5.5,0.6,0.7,2020-03-07,0.4
0.918443511288499,167.923076923078,0.00369128523620085,474,2.75,6,0.6,0.7,2020-03-07,0.35
0.581031495251331,167.923076923078,0.00171210462503971,504,2.75,4,0.4,0.3,2020-03-09,0.35
0.892479394813792,168,0.0199673202688329,3851,2,4,0.6,0.6,2020-03-09,0.5
0.846109343129083,168,0.0013072064824382,3825,3,6,0.4,0.6,2020-03-09,0.5
0.706768499358881,168,0.00130601316710848,3735,3,4.5,0.5,0.5,2020-03-09,0.5
0.823197155261074,168.333333333328,0.00855295904924141,1588,2.5,5,0.7,0.3,2020-03-09,0.4
0.793595051957031,168.333333333328,0.00167389919201595,1313,2.5,5,0.4,0.6,2020-03-07,0.4
0.721633080236596,168.555555555555,0.00202591825548387,4378,2.5,4,0.7,0.6,2020-03-07,0.55
0.859412331188038,168.923076923078,0.00334931617685404,763,2.5,5,0.6,0.5,2020-03-09,0.35
0.634176919139539,168.923076923078,0.00165944605431482,510,3,4.5,0.4,0.3,2020-03-09,0.35
0.874870620652582,169,0.00286092097056002,3553,2.5,4,0.6,0.3,2020-03-09,0.5
0.85804428673464,169,0.00540270284444084,3663,2.5,5,0.6,0.4,2020-03-09,0.5
0.849890506412483,169.444444444445,0.00256289042416161,4695,3,5.5,0.7,0.4,2020-03-09,0.55
0.843436563162849,169.444444444445,0.00124291044954543,4815,3,5,0.4,0.6,2020-03-09,0.55
0.747122733936639,169.454545454544,0.00163635817401414,2824,2.75,6,0.4,0.6,2020-03-09,0.45
0.699133708465509,169.454545454544,0.0060986299138538,2623,2.5,6,0.4,0.4,2020-03-09,0.45
0.922968686464614,169.555555555555,0.0135656481656328,4188,2.5,5,0.7,0.4,2020-03-07,0.55
0.839106648147606,169.555555555555,0.0025982577168402,4869,2.75,5.5,0.6,0.6,2020-03-09,0.55
0.893808563431919,169.666666666672,0.00206639768788059,1150,3,6,0.5,0.4,2020-03-07,0.4
0.86033053174127,169.923076923078,0.00261083368807844,974,2.75,6,0.6,0.7,2020-03-09,0.35
0.852927679967155,169.923076923078,0.00235936702543847,658,2.5,4.5,0.6,0.4,2020-03-09,0.35
0.410494021084751,169.923076923078,0.0012237997364518,130,3,4,0.5,0.4,2020-03-07,0.35
0.949151724225032,170.333333333328,0.0050615428789163,1069,2.75,5.5,0.6,0.3,2020-03-07,0.4
0.797560472544605,170.444444444445,0.0275922451371596,4606,2,4.5,0.4,0.4,2020-03-09,0.55
0.593227051165667,170.454545454544,0.00103018182160608,2360,3,4.5,0.6,0.6,2020-03-07,0.45
0.847233955998763,170.545454545456,0.00139709444519744,2895,3,5.5,0.7,0.6,2020-03-09,0.45
0.831020945419159,171.076923076922,0.00379595480594977,538,2.5,5,0.5,0.3,2020-03-09,0.35
0.637378899412149,171.333333333328,0.00188378365942726,1554,2.75,4,0.6,0.3,2020-03-09,0.4
0.412840055397525,171.444444444445,0.00177815146861414,4130,3,4,0.5,0.4,2020-03-07,0.55
0.860223748294843,171.545454545456,0.0101593809649607,2668,2.5,5.5,0.6,0.4,2020-03-09,0.45
0.85863015644739,171.545454545456,0.00124552349891347,2325,3,6,0.4,0.6,2020-03-07,0.45
0.84829953698622,171.545454545456,0.00205120617294236,2515,3,5,0.4,0.3,2020-03-09,0.45
0.856048724683705,171.666666666672,0.00124272478084161,1808,2.5,4.5,0.4,0.6,2020-03-09,0.4
0.921269740198665,171.923076923078,0.00533784030339829,488,2.5,5,0.7,0.7,2020-03-07,0.35
0.890903501825039,172,0.0178842761910987,3148,2.5,6,0.5,0.4,2020-03-07,0.5
0.909962935141023,172.076923076922,0.0425419975211785,276,2,4,0.7,0.5,2020-03-07,0.35
0.902490345731457,172.076923076922,0.00406654432129056,477,2.25,4,0.7,0.7,2020-03-07,0.35
0.837278967357684,172.076923076922,0.00241282928231152,19,2.75,5.5,0.4,0.3,2020-03-07,0.35
0.857296167968522,172.333333333328,0.00109113069567911,1828,2.5,4,0.5,0.6,2020-03-09,0.4
0.828214729737115,172.333333333328,0.00101005379934568,1340,3,5,0.5,0.6,2020-03-07,0.4
0.783200278790726,172.333333333328,0.00127860048231251,1759,2.75,4.5,0.6,0.5,2020-03-09,0.4
0.841494726825717,172.444444444445,0.00175284463371693,4989,2.75,5,0.7,0.7,2020-03-09,0.55
0.86011588032804,172.454545454544,0.0159774674328927,2693,2.5,5.5,0.7,0.4,2020-03-09,0.45
0.858720510252002,172.454545454544,0.00633524934632592,2243,2.5,5.5,0.5,0.5,2020-03-07,0.45
0.846649262665299,172.454545454544,0.00237604413105538,2034,2.75,4.5,0.5,0.3,2020-03-07,0.45
0.652538256013471,172.454545454544,0.00120345881989712,2704,2.75,4,0.4,0.5,2020-03-09,0.45
0.792413640909967,172.666666666672,0.00251265014465389,1113,2.5,5,0.4,0.4,2020-03-07,0.4
0.858773167901528,173,0.00176472089205193,3708,2.5,4.5,0.4,0.5,2020-03-09,0.5
0.847276452332521,173,0.00102578860790064,3920,3,5.5,0.4,0.7,2020-03-09,0.5
0.832110857966084,173.333333333328,0.0341867370192115,1811,2,5,0.4,0.6,2020-03-09,0.4
0.782768405777235,173.333333333328,0.00150492325744611,1813,2.5,5,0.4,0.6,2020-03-09,0.4
0.923566191155473,173.444444444445,0.00118373382720942,4420,3,5.5,0.4,0.7,2020-03-07,0.55
0.875147150351336,173.444444444445,0.00410017605764524,4238,2.5,5,0.5,0.5,2020-03-07,0.55
0.801081987173531,173.454545454544,0.0129137305972449,2906,2,4.5,0.4,0.7,2020-03-09,0.45
0.828741284614331,173.545454545456,0.00364814833270445,2877,2.25,4,0.7,0.6,2020-03-09,0.45
0.878664284538574,173.555555555555,0.0247246849064537,4998,2.5,6,0.7,0.7,2020-03-09,0.55
0.86099479758063,173.666666666672,0.0013886992002331,1770,3,5.5,0.6,0.5,2020-03-09,0.4
0.818098938905055,173.666666666672,0.00148255693422129,1665,3,5,0.6,0.4,2020-03-09,0.4
0.894079718492412,174,0.0102621202576438,3926,2,4,0.5,0.7,2020-03-09,0.5
0.836126378713834,174,0.00141025514933604,3359,2.75,4.5,0.6,0.6,2020-03-07,0.5
0.828244973382812,174.076923076922,0.0129178024689155,1,2,4,0.4,0.3,2020-03-07,0.35
0.845288561284829,174.454545454544,0.00175997455181498,2625,3,6,0.4,0.4,2020-03-09,0.45
0.884973979082114,174.545454545456,0.00934657288176287,2448,2.5,6,0.5,0.7,2020-03-07,0.45
0.867447152366649,174.555555555555,0.0262199112329023,4593,2.5,5.5,0.7,0.3,2020-03-09,0.55
0.833982037382975,174.555555555555,0.00990117343123865,4532,2.25,4.5,0.5,0.3,2020-03-09,0.55
0.613924025014581,174.555555555555,0.00146324374266231,4210,3,4.5,0.4,0.5,2020-03-07,0.55
0.847370768795501,175.333333333328,0.00210847151118106,1503,2.5,4,0.4,0.3,2020-03-09,0.4
0.812326555240865,175.333333333328,0.00539235351633215,1643,2.5,5.5,0.5,0.4,2020-03-09,0.4
0.923813784119466,175.444444444445,0.0124310257778115,4368,2.5,5.5,0.6,0.6,2020-03-07,0.55
0.848946383245311,175.444444444445,0.0015414909950349,4215,3,5,0.4,0.5,2020-03-07,0.55
0.877115446789299,175.454545454544,0.0362188717520348,2551,2,4,0.6,0.3,2020-03-09,0.45
0.738395216817363,175.545454545456,0.0044981460836244,2107,2.25,4.5,0.4,0.4,2020-03-07,0.45
0.880029772909331,175.666666666672,0.00154234353807896,1109,2.75,4.5,0.4,0.4,2020-03-07,0.4
0.858462868302385,175.666666666672,0.00197149950282182,1827,2.25,4,0.5,0.6,2020-03-09,0.4
0.857202517184143,176,0.00743922157756929,3868,2.5,5.5,0.6,0.6,2020-03-09,0.5
0.923348669533057,176.333333333328,0.00382809815809784,1169,2.75,5.5,0.6,0.4,2020-03-07,0.4
0.751795613733261,176.444444444445,0.00153181215574139,4740,3,5,0.5,0.5,2020-03-09,0.55
0.870038761156859,176.454545454544,0.0440764886999359,2631,2,4.5,0.5,0.4,2020-03-09,0.45
0.922333122307835,176.555555555555,0.0034158679719164,4369,2.75,5.5,0.6,0.6,2020-03-07,0.55
0.853841551371727,176.923076923078,0.0220224309900697,876,2,4,0.7,0.6,2020-03-09,0.35
0.60567128419034,176.923076923078,0.00109320375348315,254,2.75,4,0.6,0.5,2020-03-07,0.35
0.950701277718054,177,0.00439825331437927,3075,3,6,0.6,0.3,2020-03-07,0.5
0.843495683104764,177,0.00194372513566452,3625,3,6,0.4,0.4,2020-03-09,0.5
0.778672566492224,177,0.0079666232824609,3577,2.25,4,0.7,0.3,2020-03-09,0.5
0.842754273710733,177.076923076922,0.00108404963522671,359,2.75,4.5,0.6,0.6,2020-03-07,0.35
0.85978885394196,177.333333333328,0.00205091850295725,1202,2.25,4,0.4,0.5,2020-03-07,0.4
0.897380570113697,177.454545454544,0.0312958454339275,2082,2.25,4.5,0.7,0.3,2020-03-07,0.45
0.938789684953821,177.555555555555,0.0106605219013803,4399,2.75,6,0.7,0.6,2020-03-07,0.55
0.744442262691341,177.923076923078,0.00517769733748429,623,2.5,6,0.4,0.4,2020-03-09,0.35
0.899475556675086,178,0.00317178716265503,3008,2.5,4.5,0.4,0.3,2020-03-07,0.5
0.833669124750549,178,0.0011486713365365,3840,3,5,0.5,0.6,2020-03-09,0.5
0.791168778407513,178,0.0017175781363625,3413,2.5,5,0.4,0.7,2020-03-07,0.5
0.854331903739637,178.076923076922,0.00188190496088682,202,2.25,4,0.4,0.5,2020-03-07,0.35
0.852109636679788,178.454545454544,0.00371551332951389,2002,2.25,4,0.4,0.3,2020-03-07,0.45
0.761974739562237,178.666666666672,0.00954681384688965,1023,2.5,6,0.4,0.3,2020-03-07,0.4
0.930101268611722,179,0.00247448667928383,3150,3,6,0.5,0.4,2020-03-07,0.5
0.923608160057814,179,0.00165834199061418,3464,2.75,5,0.6,0.7,2020-03-07,0.5
0.767652583562887,179.333333333328,0.0113196637913442,1717,2.25,5.5,0.4,0.5,2020-03-09,0.4
0.616884740609588,179.333333333328,0.00182752402834093,1560,3,4.5,0.6,0.3,2020-03-09,0.4
0.853474137442425,179.545454545456,0.00148556276597937,2353,2.5,4,0.6,0.6,2020-03-07,0.45
0.572432575916613,179.555555555555,0.00150387981117176,4729,2.75,4,0.5,0.5,2020-03-09,0.55
0.864671655955208,179.923076923078,0.00512865495214029,632,2.25,4.5,0.5,0.4,2020-03-09,0.35
0.864674571338362,180,0.0017284639984009,3115,3,5,0.4,0.4,2020-03-07,0.5
0.85897207665055,180,0.00131547894892938,3334,2.75,4.5,0.5,0.6,2020-03-07,0.5
0.853988509268452,180,0.00352428209974394,3627,2.25,4,0.5,0.4,2020-03-09,0.5
0.850103959047766,180,0.00622603811322981,3594,2.75,5.5,0.7,0.3,2020-03-09,0.5
0.86473569186745,180.555555555555,0.00132878098860741,4970,3,5.5,0.6,0.7,2020-03-09,0.55
0.846862332086176,180.555555555555,0.00135579113466645,4953,2.5,4,0.6,0.7,2020-03-09,0.55
0.909785109001836,181.444444444445,0.0156466838310943,4337,2.25,5,0.5,0.6,2020-03-07,0.55
0.648664864677881,181.444444444445,0.00153173028856839,4390,3,5,0.7,0.6,2020-03-07,0.55
0.917657525865794,181.545454545456,0.0193828132000199,2226,2,4,0.5,0.5,2020-03-07,0.45
0.7654948505616,181.545454545456,0.00371117121823386,2607,2.25,4.5,0.4,0.4,2020-03-09,0.45
0.911055309422031,181.666666666672,0.00199020766308747,1170,3,5.5,0.6,0.4,2020-03-07,0.4
0.939270116319723,181.923076923078,0.0219504520051063,193,2.5,5.5,0.7,0.4,2020-03-07,0.35
0.919042310930421,182,0.0151909107515527,3426,2,4,0.5,0.7,2020-03-07,0.5
0.849140503386407,182.076923076922,0.00176322448800505,15,3,5,0.4,0.3,2020-03-07,0.35
0.86427919571538,182.333333333328,0.00133965889274896,1864,2.75,5,0.6,0.6,2020-03-09,0.4
0.833787228855827,182.333333333328,0.00405772249802952,1107,2.25,4.5,0.4,0.4,2020-03-07,0.4
0.409525689272491,182.333333333328,0.00105522565332383,1205,3,4,0.4,0.5,2020-03-07,0.4
0.837628716467886,182.454545454544,0.00430665571634299,2149,2.75,6,0.5,0.4,2020-03-07,0.45
0.92158107003046,182.666666666672,0.0123426618701397,1482,2.25,4.5,0.7,0.7,2020-03-07,0.4
0.919235838202985,183,0.00694122630595977,3488,2.5,5,0.7,0.7,2020-03-07,0.5
0.904401993564902,183,0.0325291893135797,3342,2.25,5.5,0.5,0.6,2020-03-07,0.5
0.879586779453262,183,0.00237377255009559,3520,3,5.5,0.4,0.3,2020-03-09,0.5
0.87542799467509,183,0.00349900090504509,3383,2.5,4.5,0.7,0.6,2020-03-07,0.5
0.77461034553626,183.333333333328,0.0245605776194547,1722,2.25,6,0.4,0.5,2020-03-09,0.4
0.617740416867583,183.333333333328,0.00109314557343422,1760,3,4.5,0.6,0.5,2020-03-09,0.4
0.88447483931602,183.454545454544,0.00186575344247249,2733,2.5,4.5,0.5,0.5,2020-03-09,0.45
0.744470746610887,183.545454545456,0.00181883590588351,2324,2.75,6,0.4,0.6,2020-03-07,0.45
0.592224317854595,183.545454545456,0.00132235558878687,2279,2.75,4,0.7,0.5,2020-03-07,0.45
0.875872157683643,183.555555555555,0.0016963287469255,4703,2.5,4,0.4,0.5,2020-03-09,0.55
0.842543488394057,183.923076923078,0.00342779463640451,600,3,6,0.7,0.3,2020-03-09,0.35
0.930318392758781,184.076923076922,0.00251967126085826,175,3,6,0.6,0.4,2020-03-07,0.35
0.84353727779986,184.555555555555,0.00107634533312477,4915,3,5,0.4,0.7,2020-03-09,0.55
0.929454287542524,184.666666666672,0.00132296033796027,1339,2.75,5,0.5,0.6,2020-03-07,0.4
0.914769393732453,184.923076923078,0.00195649899832008,427,2.25,4,0.5,0.7,2020-03-07,0.35
0.85952500996158,185,0.00607753391144153,3899,2.75,6,0.7,0.6,2020-03-09,0.5
0.923219645503534,185.333333333328,0.00573077748704581,1194,2.75,5.5,0.7,0.4,2020-03-07,0.4
0.832665902528925,185.444444444445,0.00248649888163297,4515,3,5,0.4,0.3,2020-03-09,0.55
0.947723169054927,185.666666666672,0.0393596163682899,1151,2,4,0.6,0.4,2020-03-07,0.4
0.945602188233853,185.666666666672,0.0341462909077527,1162,2.25,5,0.6,0.4,2020-03-07,0.4
0.931694690902727,185.666666666672,0.00187642754307854,1458,2.5,4.5,0.6,0.7,2020-03-07,0.4
0.788138633994024,185.666666666672,0.00153708063569601,1284,2.75,4.5,0.7,0.5,2020-03-07,0.4
0.92804611605505,186,0.00436836534594187,3352,2.25,4,0.6,0.6,2020-03-07,0.5
0.9166527237368,186.333333333328,0.0150319865196619,1148,2.5,6,0.5,0.4,2020-03-07,0.4
0.627716420882289,186.666666666672,0.00107236375244242,1710,3,4.5,0.4,0.5,2020-03-09,0.4
0.86492330382902,187,0.00139167598653804,3870,3,5.5,0.6,0.6,2020-03-09,0.5
0.780054488208674,187,0.00181796007580388,3813,2.5,5,0.4,0.6,2020-03-09,0.5
0.843746561189292,187.333333333328,0.00298861424625069,1544,2.75,5.5,0.5,0.3,2020-03-09,0.4
0.833243086705922,187.444444444445,0.00333727394561127,4578,2.5,4,0.7,0.3,2020-03-09,0.55
0.80237433078479,187.555555555555,0.0199629034824978,4217,2.25,5.5,0.4,0.5,2020-03-07,0.55
0.87371947108154,187.666666666672,0.0166437585803969,1851,2,4,0.6,0.6,2020-03-09,0.4
0.807989728561872,187.923076923078,0.0231924125330424,17,2.25,5.5,0.4,0.3,2020-03-07,0.35
0.941244822149046,188,0.0189977126138426,3393,2.5,5.5,0.7,0.6,2020-03-07,0.5
0.924112926196656,188,0.0037312274846166,3452,2.25,4,0.6,0.7,2020-03-07,0.5
0.897512569404167,188,0.00136891790609691,3439,2.75,5,0.5,0.7,2020-03-07,0.5
0.82030082275184,188,0.0128749345071484,3648,2.5,6,0.5,0.4,2020-03-09,0.5
0.608930167128443,188,0.00134143892142194,3785,3,4.5,0.7,0.5,2020-03-09,0.5
0.813328880307434,188.076923076922,0.00226301159215639,519,2.75,5.5,0.4,0.3,2020-03-09,0.35
0.813155819895451,188.444444444445,0.00395779233416746,4627,2.25,4,0.5,0.4,2020-03-09,0.55
0.660427653714146,188.444444444445,0.00186083300930805,4629,2.75,4,0.5,0.4,2020-03-09,0.55
0.92194421447181,189,0.00388816908055735,3064,2.75,5,0.6,0.3,2020-03-07,0.5
0.442410047697373,189,0.0010757935979017,3355,3,4,0.6,0.6,2020-03-07,0.5
0.80030844519023,189.333333333328,0.00305894045279098,1218,2.5,5.5,0.4,0.5,2020-03-07,0.4
0.887012896587941,189.444444444445,0.00163040088350773,4209,2.75,4.5,0.4,0.5,2020-03-07,0.55
0.936301562800883,189.454545454544,0.00743700079549944,2499,2.75,6,0.7,0.7,2020-03-07,0.45
0.85106287124699,189.454545454544,0.00252081290275028,2689,2.75,5,0.7,0.4,2020-03-09,0.45
0.832103935327306,189.454545454544,0.00156412255502181,2640,3,5,0.5,0.4,2020-03-09,0.45
0.825070812520711,189.545454545456,0.00438689963157481,2777,2.25,4,0.7,0.5,2020-03-09,0.45
0.831684046526786,189.555555555555,0.00188882027946664,4753,2.5,4,0.6,0.5,2020-03-09,0.55
0.912022795862729,190,0.00206051459003287,3114,2.75,5,0.4,0.4,2020-03-07,0.5
0.838631947570295,190,0.00723531329376656,3401,2,4,0.4,0.7,2020-03-07,0.5
0.834265763123855,190,0.00368217954482786,3502,2.25,4,0.4,0.3,2020-03-09,0.5
0.765802650986173,190,0.00410960699839195,3607,2.25,4.5,0.4,0.4,2020-03-09,0.5
0.859890644515423,190.076923076922,0.00170662543112262,789,2.75,5,0.7,0.5,2020-03-09,0.35
0.874616026672998,190.444444444445,0.00142380245737239,4845,3,5.5,0.5,0.6,2020-03-09,0.55
0.809871682800332,190.454545454544,0.00666424131248835,2948,2.5,6,0.5,0.7,2020-03-09,0.45
0.819879325494423,190.666666666672,0.0012233884876356,1328,2.5,4,0.5,0.6,2020-03-07,0.4
0.838569880585099,190.923076923078,0.00413250145894232,732,2.25,4.5,0.5,0.5,2020-03-09,0.35
0.839565564518916,191,0.00467925729971364,3694,2.75,5.5,0.7,0.4,2020-03-09,0.5
0.663453595239839,191,0.0011239253746423,3829,2.75,4,0.5,0.6,2020-03-09,0.5
0.640340805861567,191.333333333328,0.00142419039752376,1654,2.75,4,0.6,0.4,2020-03-09,0.4
0.89143772658869,191.454545454544,0.00133717131752202,2328,2.5,4,0.5,0.6,2020-03-07,0.45
0.751282042280691,191.545454545456,0.00335895972569769,2218,2.5,5.5,0.4,0.5,2020-03-07,0.45
0.921660617249729,191.555555555555,0.00215096963350194,4364,2.75,5,0.6,0.6,2020-03-07,0.55
0.867767332951362,192.076923076922,0.00206819648852883,675,3,6,0.6,0.4,2020-03-09,0.35
0.86328509180612,192.333333333328,0.0235457142283867,1037,2.25,5,0.5,0.3,2020-03-07,0.4
0.923511672759585,192.666666666672,0.00674128649744894,1388,2.5,5,0.7,0.6,2020-03-07,0.4
0.813092791376745,192.666666666672,0.0167322927973669,1537,2.25,5,0.5,0.3,2020-03-09,0.4
0.927548889226955,192.923076923078,0.00240073953826066,338,2.5,5,0.5,0.6,2020-03-07,0.35
0.617018374214722,192.923076923078,0.00102308320298913,210,3,4.5,0.4,0.5,2020-03-07,0.35
0.865871673789211,193,0.00296753110791834,3738,2.5,5,0.5,0.5,2020-03-09,0.5
0.848591850479829,193.076923076922,0.00108680110976931,853,2.5,4,0.6,0.6,2020-03-09,0.35
0.824338449026798,193.076923076922,0.0344281920965237,542,2.25,5.5,0.5,0.3,2020-03-09,0.35
0.637851172850603,193.076923076922,0.00129343791584718,104,2.75,4,0.4,0.4,2020-03-07,0.35
0.877581029688136,193.333333333328,0.00346608983859215,1044,2.75,5.5,0.5,0.3,2020-03-07,0.4
0.855408828345134,193.444444444445,0.0267007515966156,4526,2,4,0.5,0.3,2020-03-09,0.55
0.830300648023083,193.444444444445,0.0221211834686493,4537,2.25,5,0.5,0.3,2020-03-09,0.55
0.857693989549067,193.545454545456,0.00567156421817527,2552,2.25,4,0.6,0.3,2020-03-09,0.45
0.819433161127395,193.545454545456,0.00108573947109863,2865,3,5,0.6,0.6,2020-03-09,0.45
0.859337263188925,193.666666666672,0.00131450928525902,1234,2.75,4.5,0.5,0.5,2020-03-07,0.4
0.848711972262026,193.666666666672,0.00261647655002427,1894,2.75,5.5,0.7,0.6,2020-03-09,0.4
0.931260185707472,193.923076923078,0.0067564839542354,52,2.25,4,0.6,0.3,2020-03-07,0.35
0.823881434366517,194,0.0342383675563746,3642,2.25,5.5,0.5,0.4,2020-03-09,0.5
0.839844918515721,194.076923076922,0.00132263114355377,739,2.75,5,0.5,0.5,2020-03-09,0.35
0.860033736844866,194.333333333328,0.00425933953635186,1888,2.5,5,0.7,0.6,2020-03-09,0.4
0.951292446917351,194.444444444445,0.0182652360324872,4157,2.25,4.5,0.6,0.4,2020-03-07,0.55
0.766749383400798,194.454545454544,0.00154935313332748,2424,2.75,6,0.4,0.7,2020-03-07,0.45
0.617771614994027,194.454545454544,0.00125628271509979,2229,2.75,4,0.5,0.5,2020-03-07,0.45
0.906942959105643,194.545454545456,0.0298036848098442,2342,2.25,5.5,0.5,0.6,2020-03-07,0.45
0.862184622675195,194.545454545456,0.00791726972448,2757,2.25,4.5,0.6,0.5,2020-03-09,0.45
0.856393108924499,194.555555555555,0.0052754822997418,4774,2.75,6,0.6,0.5,2020-03-09,0.55
0.932601913685125,194.666666666672,0.00458520642620865,1294,2.75,5.5,0.7,0.5,2020-03-07,0.4
0.952141565489518,195,0.0469730317247659,3151,2,4,0.6,0.4,2020-03-07,0.5
0.927293413344202,195.076923076922,0.00849441659440263,368,2.5,5.5,0.6,0.6,2020-03-07,0.35
0.859865941680686,195.333333333328,0.00145728366278866,1958,2.5,4.5,0.6,0.7,2020-03-09,0.4
0.826242656078767,195.454545454544,0.00219214895859486,2040,3,5,0.5,0.3,2020-03-07,0.45
0.791111743769086,195.454545454544,0.00181711642596798,2313,2.5,5,0.4,0.6,2020-03-07,0.45
0.877650627885765,195.545454545456,0.00244231247935545,2003,2.5,4,0.4,0.3,2020-03-07,0.45
0.403672769177982,195.545454545456,0.00147141228590096,2180,3,4,0.7,0.4,2020-03-07,0.45
0.875247083810333,195.555555555555,0.00466127809853926,4283,2.5,4.5,0.7,0.5,2020-03-07,0.55
0.616827874094505,195.555555555555,0.00264860233621855,4054,2.75,4,0.6,0.3,2020-03-07,0.55
